Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Absolute value,Absolute value Footnote,Concentration Index,Concentration Index Footnote,Diversification Index,Diversification Index Footnote
2016,3922,"GSTP: Africa",0000,"World",01,"Imports",256,,0.065707,,0.326929,
2016,3922,"GSTP: Africa",0000,"World",02,"Exports",254,,0.281848,,0.609728,
2016,3923,"GSTP: Latin America",0000,"World",01,"Imports",257,,0.065752,,0.208848,
2016,3923,"GSTP: Latin America",0000,"World",02,"Exports",256,,0.08461,,0.351585,
2016,3924,"GSTP: Asia",0000,"World",01,"Imports",260,,0.087437,,0.202369,
2016,3924,"GSTP: Asia",0000,"World",02,"Exports",260,,0.096569,,0.232705,
2016,3932,"TPP (Trans-Pacific Partnership)",0000,"World",01,"Imports",259,,0.07116,,0.098405,
2016,3932,"TPP (Trans-Pacific Partnership)",0000,"World",02,"Exports",260,,0.086073,,0.179908,
2016,3940,"ACP: Africa",0000,"World",01,"Imports",259,,0.07211,,0.299042,
2016,3940,"ACP: Africa",0000,"World",02,"Exports",257,,0.235976,,0.58508,
2016,3941,"ACP: Western Africa",0000,"World",01,"Imports",250,,0.107653,,0.392861,
2016,3941,"ACP: Western Africa",0000,"World",02,"Exports",245,,0.403931,,0.765203,
2016,3942,"ACP: Eastern Africa",0000,"World",01,"Imports",256,,0.079196,,0.375864,
2016,3942,"ACP: Eastern Africa",0000,"World",02,"Exports",253,,0.146157,,0.678872,
2016,3943,"ACP: Central Africa",0000,"World",01,"Imports",250,,0.102625,,0.440097,
2016,3943,"ACP: Central Africa",0000,"World",02,"Exports",228,,0.636104,,0.824931,
2016,3944,"ACP: Southern Africa",0000,"World",01,"Imports",255,,0.087873,,0.236857,
2016,3944,"ACP: Southern Africa",0000,"World",02,"Exports",256,,0.131146,,0.525539,
2016,3945,"ACP: Caribbean",0000,"World",01,"Imports",256,,0.078762,,0.332733,
2016,3945,"ACP: Caribbean",0000,"World",02,"Exports",248,,0.165427,,0.623481,
2016,3946,"ACP: Pacific",0000,"World",01,"Imports",244,,0.089342,,0.413648,
2016,3946,"ACP: Pacific",0000,"World",02,"Exports",220,,0.243422,,0.774469,
2016,3947,"ACP: LDCs",0000,"World",01,"Imports",256,,0.076209,,0.383257,
2016,3947,"ACP: LDCs",0000,"World",02,"Exports",254,,0.330456,,0.699962,
2016,3948,"ACP: LLDCs",0000,"World",01,"Imports",253,,0.079829,,0.403654,
2016,3948,"ACP: LLDCs",0000,"World",02,"Exports",249,,0.255205,,0.721481,
2016,3949,"ACP: islands states",0000,"World",01,"Imports",256,,0.075005,,0.331539,
2016,3949,"ACP: islands states",0000,"World",02,"Exports",253,,0.1253,,0.601011,
2016,3950,"ACP: Northern Africa",0000,"World",01,"Imports",227,,0.096128,,0.474353,
2016,3950,"ACP: Northern Africa",0000,"World",02,"Exports",88,,0.373011,,0.804588,
2016,398,"Kazakhstan",0000,"World",01,"Imports",249,,0.048778,"Estimated",0.352032,"Estimated"
2016,398,"Kazakhstan",0000,"World",02,"Exports",227,,0.505532,,0.800116,
2016,400,"Jordan",0000,"World",01,"Imports",237,,0.077404,,0.334954,
2016,400,"Jordan",0000,"World",02,"Exports",213,,0.165731,"Estimated",0.646285,"Estimated"
2016,404,"Kenya",0000,"World",01,"Imports",248,,0.086499,,0.385225,
2016,404,"Kenya",0000,"World",02,"Exports",239,,0.209807,,0.645358,
2016,408,"Korea, Dem. People's Rep. of",0000,"World",01,"Imports",229,,0.077797,,0.457452,
2016,408,"Korea, Dem. People's Rep. of",0000,"World",02,"Exports",186,,0.382579,,0.723771,
2016,410,"Korea, Republic of",0000,"World",01,"Imports",255,,0.112783,,0.280808,
2016,410,"Korea, Republic of",0000,"World",02,"Exports",249,,0.144133,,0.42478,
2016,414,"Kuwait",0000,"World",01,"Imports",241,,0.084625,,0.357814,
2016,414,"Kuwait",0000,"World",02,"Exports",215,,0.622127,"Estimated",0.817057,"Estimated"
2016,417,"Kyrgyzstan",0000,"World",01,"Imports",224,,0.094319,,0.457512,
2016,417,"Kyrgyzstan",0000,"World",02,"Exports",181,,0.330839,"Estimated",0.656776,"Estimated"
2016,418,"Lao People's Dem. Rep.",0000,"World",01,"Imports",232,,0.114673,"Estimated",0.475312,"Estimated"
2016,418,"Lao People's Dem. Rep.",0000,"World",02,"Exports",142,,0.227829,"Estimated",0.69199,"Estimated"
2016,422,"Lebanon",0000,"World",01,"Imports",243,,0.156003,"Estimated",0.395549,"Estimated"
2016,422,"Lebanon",0000,"World",02,"Exports",217,,0.136165,"Estimated",0.618972,"Estimated"
2016,426,"Lesotho",0000,"World",01,"Imports",217,,0.076026,,0.491386,
2016,426,"Lesotho",0000,"World",02,"Exports",80,,0.285086,,0.831205,
2016,428,"Latvia",0000,"World",01,"Imports",248,,0.072637,,0.311606,
2016,428,"Latvia",0000,"World",02,"Exports",239,,0.083074,,0.429045,
2016,430,"Liberia",0000,"World",01,"Imports",152,,0.654255,,0.773182,
2016,430,"Liberia",0000,"World",02,"Exports",35,,0.339254,,0.760991,
2016,434,"Libya",0000,"World",01,"Imports",236,,0.079952,"Estimated",0.447949,"Estimated"
2016,434,"Libya",0000,"World",02,"Exports",120,,0.554197,"Estimated",0.815553,"Estimated"
2016,440,"Lithuania",0000,"World",01,"Imports",252,,0.084179,,0.324369,
2016,440,"Lithuania",0000,"World",02,"Exports",245,,0.111778,,0.449963,
2016,442,"Luxembourg",0000,"World",01,"Imports",249,,0.091709,"Estimated",0.345653,"Estimated"
2016,442,"Luxembourg",0000,"World",02,"Exports",238,,0.100858,"Estimated",0.524784,"Estimated"
2016,446,"China, Macao SAR",0000,"World",01,"Imports",173,,0.160979,,0.536842,
2016,446,"China, Macao SAR",0000,"World",02,"Exports",142,,0.184604,"Estimated",0.592115,"Estimated"
2016,450,"Madagascar",0000,"World",01,"Imports",220,,0.09669,"Estimated",0.483573,"Estimated"
2016,450,"Madagascar",0000,"World",02,"Exports",134,,0.30157,"Estimated",0.814239,"Estimated"
2016,454,"Malawi",0000,"World",01,"Imports",213,,0.121365,"Estimated",0.531838,"Estimated"
2016,454,"Malawi",0000,"World",02,"Exports",89,,0.52093,"Estimated",0.811338,"Estimated"
2016,458,"Malaysia",0000,"World",01,"Imports",255,,0.148581,,0.30847,
2016,458,"Malaysia",0000,"World",02,"Exports",253,,0.173722,,0.441116,
2016,462,"Maldives",0000,"World",01,"Imports",194,,0.095831,,0.479003,
2016,462,"Maldives",0000,"World",02,"Exports",31,,0.620072,"Estimated",0.806689,"Estimated"
2016,466,"Mali",0000,"World",01,"Imports",212,,0.151578,"Estimated",0.524202,"Estimated"
2016,466,"Mali",0000,"World",02,"Exports",125,,0.732162,"Estimated",0.876673,"Estimated"
2016,470,"Malta",0000,"World",01,"Imports",227,,0.303339,"Estimated",0.550359,"Estimated"
2016,470,"Malta",0000,"World",02,"Exports",173,,0.338032,"Estimated",0.669475,"Estimated"
2016,478,"Mauritania",0000,"World",01,"Imports",202,,0.108569,"Estimated",0.488286,"Estimated"
2016,478,"Mauritania",0000,"World",02,"Exports",62,,0.362513,"Estimated",0.829683,"Estimated"
2016,480,"Mauritius",0000,"World",01,"Imports",222,,0.100211,,0.367697,
2016,480,"Mauritius",0000,"World",02,"Exports",165,,0.203101,,0.679969,
2016,484,"Mexico",0000,"World",01,"Imports",249,,0.089813,,0.299621,
2016,484,"Mexico",0000,"World",02,"Exports",243,,0.126999,,0.406183,
2016,496,"Mongolia",0000,"World",01,"Imports",214,,0.136932,,0.448997,
2016,496,"Mongolia",0000,"World",02,"Exports",111,,0.39843,"Estimated",0.832687,"Estimated"
2016,498,"Moldova, Republic of",0000,"World",01,"Imports",229,,0.105561,"Estimated",0.451556,"Estimated"
2016,498,"Moldova, Republic of",0000,"World",02,"Exports",184,,0.163248,"Estimated",0.718794,"Estimated"
2016,499,"Montenegro",0000,"World",01,"Imports",219,,0.065783,,0.438008,
2016,499,"Montenegro",0000,"World",02,"Exports",109,,0.212621,,0.711527,
2016,500,"Montserrat",0000,"World",01,"Imports",73,,0.166356,"Estimated",0.514879,"Estimated"
2016,500,"Montserrat",0000,"World",02,"Exports",25,,0.320243,"Estimated",0.628247,"Estimated"
2016,504,"Morocco",0000,"World",01,"Imports",249,,0.080717,,0.388107,
2016,504,"Morocco",0000,"World",02,"Exports",224,,0.173344,"Estimated",0.652903,"Estimated"
2016,508,"Mozambique",0000,"World",01,"Imports",234,,0.123133,"Estimated",0.497254,"Estimated"
2016,508,"Mozambique",0000,"World",02,"Exports",144,,0.278744,"Estimated",0.812212,"Estimated"
2016,5100,"Africa",0000,"World",01,"Imports",259,,0.061809,,0.285505,
2016,5100,"Africa",0000,"World",02,"Exports",258,,0.21845,,0.534273,
2016,5110,"Northern Africa",0000,"World",01,"Imports",254,,0.05585,,0.322364,
2016,5110,"Northern Africa",0000,"World",02,"Exports",252,,0.20603,,0.571783,
2016,512,"Oman",0000,"World",01,"Imports",246,,0.091022,"Estimated",0.395135,"Estimated"
2016,512,"Oman",0000,"World",02,"Exports",222,,0.40508,"Estimated",0.740297,"Estimated"
2016,5120,"Sub-Saharan Africa",0000,"World",01,"Imports",259,,0.073236,,0.297318,
2016,5120,"Sub-Saharan Africa",0000,"World",02,"Exports",257,,0.237079,,0.584574,
2016,5121,"Eastern Africa",0000,"World",01,"Imports",256,,0.079196,,0.375864,
2016,5121,"Eastern Africa",0000,"World",02,"Exports",253,,0.146157,,0.678872,
2016,5122,"Middle Africa",0000,"World",01,"Imports",250,,0.102625,,0.440097,
2016,5122,"Middle Africa",0000,"World",02,"Exports",228,,0.636104,,0.824931,
2016,5123,"Southern Africa",0000,"World",01,"Imports",255,,0.087873,,0.236857,
2016,5123,"Southern Africa",0000,"World",02,"Exports",256,,0.131146,,0.525539,
2016,5124,"Western Africa",0000,"World",01,"Imports",250,,0.107646,,0.392812,
2016,5124,"Western Africa",0000,"World",02,"Exports",245,,0.40352,,0.765129,
2016,516,"Namibia",0000,"World",01,"Imports",234,,0.121101,"Estimated",0.4462,"Estimated"
2016,516,"Namibia",0000,"World",02,"Exports",181,,0.279617,"Estimated",0.812813,"Estimated"
2016,520,"Nauru",0000,"World",01,"Imports",79,,0.223722,,0.508134,
2016,520,"Nauru",0000,"World",02,"Exports",22,,0.706648,,0.66931,
2016,5200,"America",0000,"World",01,"Imports",260,,0.075194,,0.146211,
2016,5200,"America",0000,"World",02,"Exports",259,,0.07768,,0.19354,
2016,5210,"Northern America",0000,"World",01,"Imports",260,,0.084996,,0.189546,
2016,5210,"Northern America",0000,"World",02,"Exports",259,,0.093304,,0.211976,
2016,5220,"Latin America and the Caribbean",0000,"World",01,"Imports",259,,0.064188,,0.202952,
2016,5220,"Latin America and the Caribbean",0000,"World",02,"Exports",256,,0.079112,,0.335421,
2016,5221,"Caribbean",0000,"World",01,"Imports",255,,0.078966,,0.334539,
2016,5221,"Caribbean",0000,"World",02,"Exports",249,,0.148558,,0.616083,
2016,5222,"Central America",0000,"World",01,"Imports",256,,0.081059,,0.26534,
2016,5222,"Central America",0000,"World",02,"Exports",250,,0.111306,,0.376971,
2016,5223,"South America",0000,"World",01,"Imports",257,,0.061582,,0.220751,
2016,5223,"South America",0000,"World",02,"Exports",255,,0.115719,,0.549555,
2016,524,"Nepal",0000,"World",01,"Imports",233,,0.082657,,0.451649,
2016,524,"Nepal",0000,"World",02,"Exports",101,,0.13981,,0.68061,
2016,528,"Netherlands",0000,"World",01,"Imports",258,,0.077417,"Estimated",0.224988,"Estimated"
2016,528,"Netherlands",0000,"World",02,"Exports",256,,0.075318,"Estimated",0.32423,"Estimated"
2016,5300,"Asia",0000,"World",01,"Imports",260,,0.098283,,0.176362,
2016,5300,"Asia",0000,"World",02,"Exports",260,,0.092297,,0.201705,
2016,5310,"Central Asia",0000,"World",01,"Imports",256,,0.044798,,0.337624,
2016,5310,"Central Asia",0000,"World",02,"Exports",246,,0.357063,,0.729456,
2016,5320,"Southern Asia",0000,"World",01,"Imports",260,,0.099551,,0.333052,
2016,5320,"Southern Asia",0000,"World",02,"Exports",259,,0.111643,,0.4592,
2016,533,"Aruba",0000,"World",01,"Imports",187,,0.186966,"Estimated",0.520366,"Estimated"
2016,533,"Aruba",0000,"World",02,"Exports",75,,0.396654,"Estimated",0.730288,"Estimated"
2016,5330,"Eastern Asia",0000,"World",01,"Imports",259,,0.133997,,0.275895,
2016,5330,"Eastern Asia",0000,"World",02,"Exports",260,,0.108945,,0.30316,
2016,534,"Sint Maarten (Dutch part)",0000,"World",01,"Imports",159,,0.335432,,0.575326,
2016,534,"Sint Maarten (Dutch part)",0000,"World",02,"Exports",20,,0.812031,"More than 30% of total trade under ""931: Special transactions & commodities not classified""",0.834848,"More than 30% of total trade under ""931: Special transactions & commodities not classified"""
2016,5340,"Western Asia",0000,"World",01,"Imports",259,,0.069278,,0.2312,
2016,5340,"Western Asia",0000,"World",02,"Exports",259,,0.285169,,0.506844,
2016,535,"Bonaire, Sint Eustatius and Saba",0000,"World",01,"Imports",46,,0.759676,,0.738107,
2016,535,"Bonaire, Sint Eustatius and Saba",0000,"World",02,"Exports",9,,0.541452,,0.674776,
2016,5350,"South-eastern Asia",0000,"World",01,"Imports",259,,0.105038,,0.225121,
2016,5350,"South-eastern Asia",0000,"World",02,"Exports",260,,0.114137,,0.299013,
2016,540,"New Caledonia",0000,"World",01,"Imports",210,,0.153139,,0.404328,
2016,540,"New Caledonia",0000,"World",02,"Exports",97,,0.622404,,0.892913,
2016,5400,"Europe",0000,"World",01,"Imports",260,,0.057958,,0.118129,
2016,5400,"Europe",0000,"World",02,"Exports",260,,0.065235,,0.174926,
2016,5410,"Eastern Europe",0000,"World",01,"Imports",259,,0.054276,,0.20084,
2016,5410,"Eastern Europe",0000,"World",02,"Exports",258,,0.097434,,0.293988,
2016,5420,"Northern Europe",0000,"World",01,"Imports",259,,0.071985,,0.18569,
2016,5420,"Northern Europe",0000,"World",02,"Exports",260,,0.078742,,0.266482,
2016,5430,"Southern Europe",0000,"World",01,"Imports",259,,0.06414,,0.192072,
2016,5430,"Southern Europe",0000,"World",02,"Exports",258,,0.060638,,0.280299,
2016,5440,"Western Europe",0000,"World",01,"Imports",259,,0.060376,,0.128341,
2016,5440,"Western Europe",0000,"World",02,"Exports",259,,0.071817,,0.225663,
2016,548,"Vanuatu",0000,"World",01,"Imports",178,,0.102676,"Estimated",0.474229,"Estimated"
2016,548,"Vanuatu",0000,"World",02,"Exports",34,,0.247648,"Estimated",0.742523,"Estimated"
2016,5500,"Oceania",0000,"World",01,"Imports",257,,0.087424,,0.241157,
2016,5500,"Oceania",0000,"World",02,"Exports",252,,0.195272,,0.640875,
2016,554,"New Zealand",0000,"World",01,"Imports",250,,0.08434,"Estimated",0.274125,"Estimated"
2016,554,"New Zealand",0000,"World",02,"Exports",240,,0.160856,"Estimated",0.699054,"Estimated"
2016,558,"Nicaragua",0000,"World",01,"Imports",229,,0.078106,"Estimated",0.432564,"Estimated"
2016,558,"Nicaragua",0000,"World",02,"Exports",160,,0.23319,"Estimated",0.779431,"Estimated"
2016,5600,"Asia and Oceania",0000,"World",01,"Imports",260,,0.095475,,0.162983,
2016,5600,"Asia and Oceania",0000,"World",02,"Exports",260,,0.088642,,0.190855,
2016,562,"Niger",0000,"World",01,"Imports",195,,0.139621,"Estimated",0.536051,"Estimated"
2016,562,"Niger",0000,"World",02,"Exports",83,,0.301282,"Estimated",0.83242,"Estimated"
2016,566,"Nigeria",0000,"World",01,"Imports",244,,0.171161,"Estimated",0.431504,"Estimated"
2016,566,"Nigeria",0000,"World",02,"Exports",183,,0.77382,"Estimated",0.87526,"Estimated"
2016,570,"Niue",0000,"World",01,"Imports",52,,0.283452,,0.563996,
2016,570,"Niue",0000,"World",02,"Exports",38,,0.247109,,0.538843,
2016,579,"Norway",0000,"World",01,"Imports",253,,0.066056,,0.307583,
2016,579,"Norway",0000,"World",02,"Exports",237,,0.315035,,0.64452,
2016,580,"Northern Mariana Islands",0000,"World",01,"Imports",100,,0.207889,,0.539588,
2016,580,"Northern Mariana Islands",0000,"World",02,"Exports",25,,0.299032,,0.66842,
2016,583,"Micronesia (Federated States of)",0000,"World",01,"Imports",93,,0.198347,"Estimated",0.660541,"Estimated"
2016,583,"Micronesia (Federated States of)",0000,"World",02,"Exports",10,,0.82733,"Estimated",0.816984,"Estimated"
2016,584,"Marshall Islands",0000,"World",01,"Imports",9,,0.888521,,0.892702,
2016,584,"Marshall Islands",0000,"World",02,"Exports",10,,0.671697,,0.779287,
2016,585,"Palau",0000,"World",01,"Imports",143,,0.126091,"Estimated",0.474727,"Estimated"
2016,585,"Palau",0000,"World",02,"Exports",12,,0.598497,"Estimated",0.757003,"Estimated"
2016,586,"Pakistan",0000,"World",01,"Imports",247,,0.105996,,0.43192,
2016,586,"Pakistan",0000,"World",02,"Exports",213,,0.214126,,0.775813,
2016,591,"Panama",0000,"World",01,"Imports",243,,0.185972,"Estimated",0.481772,"Estimated"
2016,591,"Panama",0000,"World",02,"Exports",228,,0.208943,"Estimated",0.587297,"Estimated"
2016,598,"Papua New Guinea",0000,"World",01,"Imports",226,,0.097151,,0.461693,
2016,598,"Papua New Guinea",0000,"World",02,"Exports",159,,0.280387,"Estimated",0.820658,"Estimated"
2016,600,"Paraguay",0000,"World",01,"Imports",220,,0.112269,,0.390951,
2016,600,"Paraguay",0000,"World",02,"Exports",159,,0.327,"Estimated",0.822636,"Estimated"
2016,604,"Peru",0000,"World",01,"Imports",246,,0.073143,,0.301789,
2016,604,"Peru",0000,"World",02,"Exports",227,,0.281954,,0.761611,
2016,608,"Philippines",0000,"World",01,"Imports",252,,0.133187,,0.303841,
2016,608,"Philippines",0000,"World",02,"Exports",233,,0.286765,,0.560677,
2016,616,"Poland",0000,"World",01,"Imports",255,,0.051904,,0.206966,
2016,616,"Poland",0000,"World",02,"Exports",252,,0.067337,,0.37355,
2016,620,"Portugal",0000,"World",01,"Imports",252,,0.069637,,0.245929,
2016,620,"Portugal",0000,"World",02,"Exports",246,,0.071677,,0.403432,
2016,624,"Guinea-Bissau",0000,"World",01,"Imports",139,,0.126875,"Estimated",0.594993,"Estimated"
2016,624,"Guinea-Bissau",0000,"World",02,"Exports",30,,0.875627,,0.759086,
2016,626,"Timor-Leste",0000,"World",01,"Imports",197,,0.105262,"Estimated",0.472307,"Estimated"
2016,626,"Timor-Leste",0000,"World",02,"Exports",28,,0.433054,"Estimated",0.729175,"Estimated"
2016,634,"Qatar",0000,"World",01,"Imports",250,,0.079629,,0.391906,
2016,634,"Qatar",0000,"World",02,"Exports",196,,0.489357,"Estimated",0.816757,"Estimated"
2016,642,"Romania",0000,"World",01,"Imports",249,,0.059811,,0.2609,
2016,642,"Romania",0000,"World",02,"Exports",244,,0.111639,,0.424834,
2016,643,"Russian Federation",0000,"World",01,"Imports",256,,0.056022,"Estimated",0.280591,"Estimated"
2016,643,"Russian Federation",0000,"World",02,"Exports",254,,0.299506,,0.641353,
2016,646,"Rwanda",0000,"World",01,"Imports",217,,0.095583,"Estimated",0.441028,"Estimated"
2016,646,"Rwanda",0000,"World",02,"Exports",114,,0.344903,"Estimated",0.780197,"Estimated"
2016,654,"Saint Helena",0000,"World",01,"Imports",76,,0.125662,,0.48478,
2016,654,"Saint Helena",0000,"World",02,"Exports",29,,0.563483,,0.682865,
2016,659,"Saint Kitts and Nevis",0000,"World",01,"Imports",165,,0.065734,,0.453874,
2016,659,"Saint Kitts and Nevis",0000,"World",02,"Exports",26,,0.30641,"Estimated",0.71455,"Estimated"
2016,660,"Anguilla",0000,"World",01,"Imports",151,,0.099923,"Estimated",0.484711,"Estimated"
2016,660,"Anguilla",0000,"World",02,"Exports",35,,0.37455,"Estimated",0.644352,"Estimated"
2016,662,"Saint Lucia",0000,"World",01,"Imports",174,,0.289752,"Estimated",0.54935,"Estimated"
2016,662,"Saint Lucia",0000,"World",02,"Exports",70,,0.453533,"Estimated",0.680692,"Estimated"
2016,666,"Saint Pierre and Miquelon",0000,"World",01,"Imports",107,,0.152848,,0.438688,
2016,666,"Saint Pierre and Miquelon",0000,"World",02,"Exports",28,,0.263418,,0.587703,
2016,670,"Saint Vincent and the Grenadines",0000,"World",01,"Imports",166,,0.108805,"Estimated",0.475755,"Estimated"
2016,670,"Saint Vincent and the Grenadines",0000,"World",02,"Exports",15,,0.767254,"Estimated",0.849986,"Estimated"
2016,678,"Sao Tome and Principe",0000,"World",01,"Imports",122,,0.138433,,0.518001,
2016,678,"Sao Tome and Principe",0000,"World",02,"Exports",18,,0.66159,"Estimated",0.731689,"Estimated"
2016,682,"Saudi Arabia",0000,"World",01,"Imports",245,,0.08646,,0.293057,
2016,682,"Saudi Arabia",0000,"World",02,"Exports",245,,0.611703,"Estimated",0.779185,"Estimated"
2016,686,"Senegal",0000,"World",01,"Imports",228,,0.094362,"Estimated",0.405782,"Estimated"
2016,686,"Senegal",0000,"World",02,"Exports",187,,0.218378,"Estimated",0.75251,"Estimated"
2016,688,"Serbia",0000,"World",01,"Imports",249,,0.140923,,0.355053,
2016,688,"Serbia",0000,"World",02,"Exports",245,,0.086543,,0.499418,
2016,690,"Seychelles",0000,"World",01,"Imports",186,,0.350336,"Estimated",0.592533,"Estimated"
2016,690,"Seychelles",0000,"World",02,"Exports",64,,0.514074,"Estimated",0.824402,"Estimated"
2016,694,"Sierra Leone",0000,"World",01,"Imports",192,,0.091255,"Estimated",0.455136,"Estimated"
2016,694,"Sierra Leone",0000,"World",02,"Exports",111,,0.252191,"Estimated",0.816431,"Estimated"
2016,702,"Singapore",0000,"World",01,"Imports",256,,0.181215,"Estimated",0.341504,"Estimated"
2016,702,"Singapore",0000,"World",02,"Exports",258,,0.228979,"Estimated",0.461256,"Estimated"
2016,703,"Slovakia",0000,"World",01,"Imports",254,,0.112361,,0.323124,
2016,703,"Slovakia",0000,"World",02,"Exports",247,,0.197167,,0.466015,
2016,704,"Viet Nam",0000,"World",01,"Imports",253,,0.107966,,0.388344,
2016,704,"Viet Nam",0000,"World",02,"Exports",248,,0.204272,,0.565444,
2016,705,"Slovenia",0000,"World",01,"Imports",252,,0.113271,,0.300898,
2016,705,"Slovenia",0000,"World",02,"Exports",246,,0.161007,,0.453988,
2016,706,"Somalia",0000,"World",01,"Imports",180,,0.115305,,0.585646,
2016,706,"Somalia",0000,"World",02,"Exports",28,,0.664322,,0.803822,
2016,710,"South Africa",0000,"World",01,"Imports",253,,0.100452,,0.236493,
2016,710,"South Africa",0000,"World",02,"Exports",254,,0.120977,,0.511161,
2016,716,"Zimbabwe",0000,"World",01,"Imports",229,,0.111431,"Estimated",0.495374,"Estimated"
2016,716,"Zimbabwe",0000,"World",02,"Exports",165,,0.387301,"Estimated",0.851147,"Estimated"
2016,724,"Spain",0000,"World",01,"Imports",258,,0.076474,,0.229085,
2016,724,"Spain",0000,"World",02,"Exports",255,,0.106935,,0.337796,
2016,729,"Sudan",0000,"World",01,"Imports",227,,0.096128,"Estimated",0.474353,"Estimated"
2016,729,"Sudan",0000,"World",02,"Exports",88,,0.373011,"Estimated",0.804588,"Estimated"
2016,740,"Suriname",0000,"World",01,"Imports",203,,0.134201,"Estimated",0.430793,"Estimated"
2016,740,"Suriname",0000,"World",02,"Exports",88,,0.745717,"Estimated",0.821455,"Estimated"
2016,748,"Eswatini",0000,"World",01,"Imports",215,,0.075102,"Estimated",0.444973,"Estimated"
2016,748,"Eswatini",0000,"World",02,"Exports",154,,0.351746,"Estimated",0.799815,"Estimated"
2016,752,"Sweden",0000,"World",01,"Imports",256,,0.08194,,0.213203,
2016,752,"Sweden",0000,"World",02,"Exports",251,,0.090649,,0.341696,
2016,757,"Switzerland, Liechtenstein",0000,"World",01,"Imports",254,,0.289619,,0.456366,
2016,757,"Switzerland, Liechtenstein",0000,"World",02,"Exports",247,,0.287868,,0.642764,
2016,760,"Syrian Arab Republic",0000,"World",01,"Imports",239,,0.093871,,0.475741,
2016,760,"Syrian Arab Republic",0000,"World",02,"Exports",182,,0.227688,"Estimated",0.660794,"Estimated"
2016,762,"Tajikistan",0000,"World",01,"Imports",223,,0.064755,"Estimated",0.505211,"Estimated"
2016,762,"Tajikistan",0000,"World",02,"Exports",105,,0.336853,"Estimated",0.796744,"Estimated"
2016,764,"Thailand",0000,"World",01,"Imports",256,,0.082748,,0.254506,
2016,764,"Thailand",0000,"World",02,"Exports",248,,0.0777,,0.358968,
2016,768,"Togo",0000,"World",01,"Imports",201,,0.360183,"Estimated",0.595089,"Estimated"
2016,768,"Togo",0000,"World",02,"Exports",128,,0.235358,"Estimated",0.714453,"Estimated"
2016,772,"Tokelau",0000,"World",01,"Imports",45,,0.181381,"Estimated",0.517879,"Estimated"
2016,772,"Tokelau",0000,"World",02,"Exports",50,,0.207789,,0.57973,
2016,776,"Tonga",0000,"World",01,"Imports",156,,0.122744,"Estimated",0.485337,"Estimated"
2016,776,"Tonga",0000,"World",02,"Exports",25,,0.370443,"Estimated",0.798504,"Estimated"
2016,780,"Trinidad and Tobago",0000,"World",01,"Imports",234,,0.277326,,0.453888,
2016,780,"Trinidad and Tobago",0000,"World",02,"Exports",153,,0.358778,,0.811701,
2016,784,"United Arab Emirates",0000,"World",01,"Imports",256,,0.121522,"Estimated",0.341118,"Estimated"
2016,784,"United Arab Emirates",0000,"World",02,"Exports",259,,0.232572,"Estimated",0.562054,"Estimated"
2016,788,"Tunisia",0000,"World",01,"Imports",243,,0.066675,,0.369166,
2016,788,"Tunisia",0000,"World",02,"Exports",215,,0.134086,,0.519133,
2016,792,"Turkey",0000,"World",01,"Imports",250,,0.081593,,0.280738,
2016,792,"Turkey",0000,"World",02,"Exports",251,,0.078441,,0.442809,
2016,795,"Turkmenistan",0000,"World",01,"Imports",225,,0.08364,"Estimated",0.482321,"Estimated"
2016,795,"Turkmenistan",0000,"World",02,"Exports",100,,0.717902,"Estimated",0.81151,"Estimated"
2016,796,"Turks and Caicos Islands",0000,"World",01,"Imports",166,,0.093282,,0.496976,
2016,796,"Turks and Caicos Islands",0000,"World",02,"Exports",31,,0.293252,"Estimated",0.726846,"Estimated"
2016,798,"Tuvalu",0000,"World",01,"Imports",44,,0.359778,"Estimated. More than 30% of total trade under ""931: Special transactions & commodities not classified""",0.64094,"Estimated. More than 30% of total trade under ""931: Special transactions & commodities not classified"""
2016,798,"Tuvalu",0000,"World",02,"Exports",14,,0.59119,"Estimated",0.597546,"Estimated"
2016,800,"Uganda",0000,"World",01,"Imports",229,,0.104781,"Estimated",0.43084,"Estimated"
2016,800,"Uganda",0000,"World",02,"Exports",191,,0.203169,"Estimated",0.729794,"Estimated"
2016,804,"Ukraine",0000,"World",01,"Imports",249,,0.083152,,0.392205,
2016,804,"Ukraine",0000,"World",02,"Exports",242,,0.14612,,0.666491,
2016,807,"North Macedonia",0000,"World",01,"Imports",237,,0.10858,,0.45508,
2016,807,"North Macedonia",0000,"World",02,"Exports",203,,0.21804,,0.681285,
2016,818,"Egypt",0000,"World",01,"Imports",248,,0.062477,"Estimated",0.343502,"Estimated"
2016,818,"Egypt",0000,"World",02,"Exports",242,,0.151892,"Estimated",0.585267,"Estimated"
2016,834,"Tanzania, United Republic of",0000,"World",01,"Imports",235,,0.111732,"Estimated",0.430099,"Estimated"
2016,834,"Tanzania, United Republic of",0000,"World",02,"Exports",186,,0.31668,"Estimated",0.788901,"Estimated"
2016,842,"United States of America",0000,"World",01,"Imports",259,,0.089693,,0.205385,
2016,842,"United States of America",0000,"World",02,"Exports",259,,0.099342,,0.24395,
2016,854,"Burkina Faso",0000,"World",01,"Imports",206,,0.122922,"Estimated",0.519926,"Estimated"
2016,854,"Burkina Faso",0000,"World",02,"Exports",94,,0.656629,"Estimated",0.851895,"Estimated"
